1,183.80150265527726
3,415.1560366910551
4,456.67431821166514
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
3,601.7152210531233
